num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,event_index,event_name,event_start,event_end,detected,detection_delay_steps,detection_delay_seconds,recovery_delay_steps,recovery_delay_seconds,event_consistent_rate,event_undecided_rate,event_inconsistent_rate,event_mean_q_inconsistent,event_max_q_inconsistent,event_mean_position_error,event_max_position_error
5,35,0.99,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,31.0,3.1,0.26,0.74,0.0,0.5149385400889925,0.9278511595538372,0.2677244135371565,0.6120661486076073
5,35,0.99,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,24.0,2.4000000000000004,0.22,0.78,0.0,0.4756316956848746,0.7572456529386611,0.3241443154354219,0.8185391688571024
5,35,0.99,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,36.0,3.6,0.4,0.6,0.0,0.3283500337015247,0.8518558197655463,1.2859042244900953,2.6001275909381776
5,35,0.99,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,29.0,2.9000000000000004,0.76,0.24,0.0,0.06797720564332357,0.47642595478306815,0.9260833283415866,3.214403660315484
5,35,0.995,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.004889667568720373,0.02828594775255759,0.7292536965911266,2.310281919216115
5,35,0.995,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,15.0,1.5,0.45,0.55,0.0,0.15912616839059915,0.4185732265578562,0.9620766476376946,2.4240048691044156
5,35,0.995,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,31.0,3.1,0.27,0.73,0.0,0.5033873369323323,0.9068047729266472,0.2677244135371565,0.6120661486076073
5,35,0.995,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,27.0,2.7,0.19,0.81,0.0,0.4950518687815297,0.8018508407987184,0.3241443154354219,0.8185391688571024
5,35,0.995,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,34.0,3.4000000000000004,0.4,0.6,0.0,0.29754105449713153,0.8776905244110662,1.2859042244900953,2.6001275909381776
5,35,0.995,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,27.0,2.7,0.76,0.24,0.0,0.040911203705794354,0.29123708402302373,0.9260833283415866,3.214403660315484
5,50,0.95,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.0052105815271840895,0.03108180599153323,0.7292536965911266,2.310281919216115
5,50,0.95,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,16.0,1.6,0.46,0.54,0.0,0.18977148381309827,0.5569091373668918,0.9620766476376946,2.4240048691044156
5,50,0.95,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,29.0,2.9000000000000004,0.26,0.74,0.0,0.48510805086339287,0.9361417721247302,0.2677244135371565,0.6120661486076073
5,50,0.95,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,27.0,2.7,0.23,0.77,0.0,0.41004772343727885,0.8357404857812053,0.3241443154354219,0.8185391688571024
5,50,0.95,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,41.0,4.1000000000000005,0.41,0.59,0.0,0.276462069555248,0.7883233370469263,1.2859042244900953,2.6001275909381776
5,50,0.95,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,27.0,2.7,0.775,0.225,0.0,0.050061006010708224,0.435958392583418,0.9260833283415866,3.214403660315484
5,50,0.98,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.0019977946792412897,0.010344285869152987,0.7292536965911266,2.310281919216115
5,50,0.98,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,16.0,1.6,0.52,0.48,0.0,0.18027870589144002,0.5519862522829628,0.9620766476376946,2.4240048691044156
5,50,0.98,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,31.0,3.1,0.34,0.66,0.0,0.4649301792226575,0.9309616257129905,0.2677244135371565,0.6120661486076073
5,50,0.98,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,27.0,2.7,0.34,0.66,0.0,0.39243325864657336,0.8004007977417666,0.3241443154354219,0.8185391688571024
5,50,0.98,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,40.0,4.0,0.46,0.54,0.0,0.21968618472208373,0.7376623340265628,1.2859042244900953,2.6001275909381776
5,50,0.98,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,26.0,2.6,0.785,0.215,0.0,0.03173594981744935,0.3525524124999684,0.9260833283415866,3.214403660315484
5,50,0.99,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.0006623226804573754,0.003245188338142489,0.7292536965911266,2.310281919216115
5,50,0.99,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,16.0,1.6,0.57,0.43,0.0,0.14407233982079978,0.4672841777826781,0.9620766476376946,2.4240048691044156
5,50,0.99,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,33.0,3.3000000000000003,0.31,0.69,0.0,0.4552655098575012,0.9121593953226378,0.2677244135371565,0.6120661486076073
5,50,0.99,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,32.0,3.2,0.37,0.63,0.0,0.35219127183672094,0.7202800548306696,0.3241443154354219,0.8185391688571024
5,50,0.99,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,40.0,4.0,0.49,0.51,0.0,0.22787112568645507,0.807222063087141,1.2859042244900953,2.6001275909381776
5,50,0.99,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,26.0,2.6,0.805,0.195,0.0,0.025532133308740348,0.27835760729952963,0.9260833283415866,3.214403660315484
5,50,0.995,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.00013560596497091168,0.000570499577316962,0.7292536965911266,2.310281919216115
5,50,0.995,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,15.0,1.5,0.58,0.42,0.0,0.0974957997282134,0.3336365517654424,0.9620766476376946,2.4240048691044156
5,50,0.995,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,35.0,3.5,0.37,0.63,0.0,0.49424133593346176,0.9394339753237025,0.2677244135371565,0.6120661486076073
5,50,0.995,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,33.0,3.3000000000000003,0.33,0.67,0.0,0.3650794236566929,0.7363267016710062,0.3241443154354219,0.8185391688571024
5,50,0.995,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,43.0,4.3,0.53,0.47,0.0,0.24362798254622786,0.8948730646946668,1.2859042244900953,2.6001275909381776
5,50,0.995,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,21.0,2.1,0.91,0.09,0.0,0.01376727838324109,0.15882271926776784,0.9260833283415866,3.214403660315484
5,70,0.95,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.0003678024995272645,0.0013504489922236888,0.7292536965911266,2.310281919216115
5,70,0.95,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,15.0,1.5,0.66,0.34,0.0,0.1018321337660393,0.48383844676889065,0.9620766476376946,2.4240048691044156
5,70,0.95,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,35.0,3.5,0.4,0.6,0.0,0.3701461018575825,0.8873541561587553,0.2677244135371565,0.6120661486076073
5,70,0.95,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,32.0,3.2,0.43,0.57,0.0,0.29957714961291465,0.7720372736981299,0.3241443154354219,0.8185391688571024
5,70,0.95,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,43.0,4.3,0.58,0.42,0.0,0.13159245229275635,0.6591087674008045,1.2859042244900953,2.6001275909381776
5,70,0.95,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,28.0,2.8000000000000003,0.945,0.055,0.0,0.010559833881539351,0.17566807060366144,0.9260833283415866,3.214403660315484
5,70,0.98,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.00013611281504648495,0.00035622636543087085,0.7292536965911266,2.310281919216115
5,70,0.98,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,15.0,1.5,0.71,0.29,0.0,0.09140046518198798,0.4853738439641307,0.9620766476376946,2.4240048691044156
5,70,0.98,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,36.0,3.6,0.44,0.56,0.0,0.3380400790762519,0.8895863167217585,0.2677244135371565,0.6120661486076073
5,70,0.98,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,34.0,3.4000000000000004,0.48,0.52,0.0,0.2737572690240169,0.7346438025719788,0.3241443154354219,0.8185391688571024
5,70,0.98,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,42.0,4.2,0.64,0.36,0.0,0.09461176540361402,0.5502807035727599,1.2859042244900953,2.6001275909381776
5,70,0.98,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,27.0,2.7,0.965,0.035,0.0,0.006134611752979068,0.11652828106060964,0.9260833283415866,3.214403660315484
5,70,0.99,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,4.3301226782563775e-05,9.452387375108352e-05,0.7292536965911266,2.310281919216115
5,70,0.99,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,15.0,1.5,0.76,0.24,0.0,0.06606970968738873,0.36062492605196494,0.9620766476376946,2.4240048691044156
5,70,0.99,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,39.0,3.9000000000000004,0.42,0.58,0.0,0.3533577534387185,0.8750814742825256,0.2677244135371565,0.6120661486076073
5,70,0.99,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,34.0,3.4000000000000004,0.49,0.51,0.0,0.28831493974738437,0.7812789377558075,0.3241443154354219,0.8185391688571024
5,70,0.99,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,40.0,4.0,0.72,0.28,0.0,0.08430294860725336,0.44524020291388794,1.2859042244900953,2.6001275909381776
5,70,0.99,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,26.0,2.6,0.99,0.01,0.0,0.0032845920382483084,0.06851383768975515,0.9260833283415866,3.214403660315484
5,70,0.995,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,9.091539911599154e-06,2.2547972138948174e-05,0.7292536965911266,2.310281919216115
5,70,0.995,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,15.0,1.5,0.7,0.3,0.0,0.09341739999930673,0.4245856683034154,0.9620766476376946,2.4240048691044156
5,70,0.995,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,42.0,4.2,0.48,0.52,0.0,0.30724456785870496,0.7947470085159181,0.2677244135371565,0.6120661486076073
5,70,0.995,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.47,0.53,0.0,0.27487240025888054,0.7883378774899888,0.3241443154354219,0.8185391688571024
5,70,0.995,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,41.0,4.1000000000000005,0.72,0.28,0.0,0.09715909940857535,0.635151632750578,1.2859042244900953,2.6001275909381776
5,70,0.995,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,18.0,1.8,1.0,0.0,0.0,0.001957294508273019,0.03868710824555168,0.9260833283415866,3.214403660315484
7,35,0.95,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,11.0,1.1,0.24,0.76,0.0,0.08453919082796535,0.18642948452481364,0.7292536965911266,2.310281919216115
7,35,0.95,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,39.0,3.9000000000000004,0.23,0.77,0.0,0.3732830576792788,0.6606951601304697,0.9620766476376946,2.4240048691044156
7,35,0.95,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,35.0,3.5,0.07,0.93,0.0,0.5810526842934517,0.9041170450999151,0.2677244135371565,0.6120661486076073
7,35,0.95,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,40.0,4.0,0.1,0.9,0.0,0.3890867233173253,0.6376302772879012,0.3241443154354219,0.8185391688571024
7,35,0.95,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,68.0,6.800000000000001,0.2,0.8,0.0,0.4104715209852538,0.841786822842129,1.2859042244900953,2.6001275909381776
7,35,0.95,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,34.0,3.4000000000000004,0.25,0.75,0.0,0.1746505365244102,0.6257093524830117,0.9260833283415866,3.214403660315484
7,35,0.98,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,0.47,0.53,0.0,0.060526574277773644,0.1418868591482596,0.7292536965911266,2.310281919216115
7,35,0.98,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,39.0,3.9000000000000004,0.29,0.71,0.0,0.34448437831081385,0.6437868276497897,0.9620766476376946,2.4240048691044156
7,35,0.98,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,39.0,3.9000000000000004,0.08,0.92,0.0,0.5500250134777123,0.8851795391253126,0.2677244135371565,0.6120661486076073
7,35,0.98,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,39.0,3.9000000000000004,0.13,0.87,0.0,0.355577467618739,0.5919534119223608,0.3241443154354219,0.8185391688571024
7,35,0.98,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,54.0,5.4,0.32,0.68,0.0,0.3847829828006381,0.8331539409211735,1.2859042244900953,2.6001275909381776
7,35,0.98,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,33.0,3.3000000000000003,0.42,0.58,0.0,0.13270190995205883,0.49667428337426517,0.9260833283415866,3.214403660315484
7,35,0.99,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,0.67,0.33,0.0,0.044163149858548474,0.12673949685771926,0.7292536965911266,2.310281919216115
7,35,0.99,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,38.0,3.8000000000000003,0.35,0.65,0.0,0.3178853273774095,0.6229428496981441,0.9620766476376946,2.4240048691044156
7,35,0.99,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,42.0,4.2,0.11,0.89,0.0,0.5296393366969064,0.8737395162071332,0.2677244135371565,0.6120661486076073
7,35,0.99,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.19,0.81,0.0,0.33160074625412833,0.5655906983199336,0.3241443154354219,0.8185391688571024
7,35,0.99,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,54.0,5.4,0.37,0.63,0.0,0.3617136702915731,0.8505626808020879,1.2859042244900953,2.6001275909381776
7,35,0.99,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,32.0,3.2,0.5,0.5,0.0,0.11435027273812437,0.4905803117963387,0.9260833283415866,3.214403660315484
7,35,0.995,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,0.75,0.25,0.0,0.03560167893161863,0.11953783182102722,0.7292536965911266,2.310281919216115
7,35,0.995,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,39.0,3.9000000000000004,0.34,0.66,0.0,0.3149145973070938,0.5959115768879303,0.9620766476376946,2.4240048691044156
7,35,0.995,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,41.0,4.1000000000000005,0.23,0.77,0.0,0.547341782024426,0.8774371712271182,0.2677244135371565,0.6120661486076073
7,35,0.995,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,39.0,3.9000000000000004,0.19,0.81,0.0,0.30996611240696237,0.5489464180704291,0.3241443154354219,0.8185391688571024
7,35,0.995,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,54.0,5.4,0.4,0.6,0.0,0.33342175492301207,0.8186952907787642,1.2859042244900953,2.6001275909381776
7,35,0.995,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,32.0,3.2,0.485,0.515,0.0,0.13390429257844383,0.6178468994556023,0.9260833283415866,3.214403660315484
7,50,0.95,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,0.88,0.12,0.0,0.030476743514850635,0.07783503643161876,0.7292536965911266,2.310281919216115
7,50,0.95,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,26.0,2.6,0.35,0.65,0.0,0.2904212250003668,0.665083073023933,0.9620766476376946,2.4240048691044156
7,50,0.95,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,43.0,4.3,0.2,0.8,0.0,0.4915678193291972,0.8921245675407253,0.2677244135371565,0.6120661486076073
7,50,0.95,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.17,0.83,0.0,0.2872591208767442,0.514421647913801,0.3241443154354219,0.8185391688571024
7,50,0.95,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,60.0,6.0,0.37,0.63,0.0,0.3042029255716325,0.772316131945376,1.2859042244900953,2.6001275909381776
7,50,0.95,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,34.0,3.4000000000000004,0.545,0.455,0.0,0.08423147921866363,0.381593406396666,0.9260833283415866,3.214403660315484
7,50,0.98,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,0.97,0.03,0.0,0.019073814263466302,0.058394233184824035,0.7292536965911266,2.310281919216115
7,50,0.98,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,26.0,2.6,0.41,0.59,0.0,0.2502487207308294,0.6168355913547887,0.9620766476376946,2.4240048691044156
7,50,0.98,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,48.0,4.800000000000001,0.22,0.78,0.0,0.4724228926825693,0.880036208063799,0.2677244135371565,0.6120661486076073
7,50,0.98,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.25,0.75,0.0,0.25306078729078096,0.4762403720101187,0.3241443154354219,0.8185391688571024
7,50,0.98,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,60.0,6.0,0.4,0.6,0.0,0.26542116132558086,0.7875773961193635,1.2859042244900953,2.6001275909381776
7,50,0.98,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,32.0,3.2,0.605,0.395,0.0,0.07027715383224022,0.4429629652850364,0.9260833283415866,3.214403660315484
7,50,0.99,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.011201346719014776,0.04924840698639835,0.7292536965911266,2.310281919216115
7,50,0.99,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,25.0,2.5,0.45,0.55,0.0,0.2193468330142897,0.5661868748243758,0.9620766476376946,2.4240048691044156
7,50,0.99,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,51.0,5.1000000000000005,0.34,0.66,0.0,0.4519755328791652,0.8609082569349729,0.2677244135371565,0.6120661486076073
7,50,0.99,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.29,0.71,0.0,0.19427227125843818,0.3529765533307553,0.3241443154354219,0.8185391688571024
7,50,0.99,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,48.0,4.800000000000001,0.44,0.56,0.0,0.23923726599427703,0.7921905173595822,1.2859042244900953,2.6001275909381776
7,50,0.99,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,31.0,3.1,0.625,0.375,0.0,0.0590500018005889,0.3094947135154591,0.9260833283415866,3.214403660315484
7,50,0.995,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,0.95,0.05,0.0,0.013391132047051113,0.072708820196412,0.7292536965911266,2.310281919216115
7,50,0.995,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,23.0,2.3000000000000003,0.41,0.59,0.0,0.2447970910043452,0.5671080251865187,0.9620766476376946,2.4240048691044156
7,50,0.995,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,55.0,5.5,0.33,0.67,0.0,0.431955759546105,0.8581432018419113,0.2677244135371565,0.6120661486076073
7,50,0.995,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.29,0.71,0.0,0.21257528846659124,0.3987277104517133,0.3241443154354219,0.8185391688571024
7,50,0.995,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,60.0,6.0,0.5,0.5,0.0,0.22913383839725768,0.78562585543971,1.2859042244900953,2.6001275909381776
7,50,0.995,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,32.0,3.2,0.645,0.355,0.0,0.06380852270475706,0.36996286944075946,0.9260833283415866,3.214403660315484
7,70,0.95,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.005787508440188996,0.0150122496194594,0.7292536965911266,2.310281919216115
7,70,0.95,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,26.0,2.6,0.53,0.47,0.0,0.18998660222375272,0.6409618417367418,0.9620766476376946,2.4240048691044156
7,70,0.95,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,52.0,5.2,0.39,0.61,0.0,0.36552606589412284,0.9086757360909443,0.2677244135371565,0.6120661486076073
7,70,0.95,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.32,0.68,0.0,0.18640012790199517,0.47376383338272926,0.3241443154354219,0.8185391688571024
7,70,0.95,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,54.0,5.4,0.46,0.54,0.0,0.17621636246134412,0.7003866065330819,1.2859042244900953,2.6001275909381776
7,70,0.95,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,31.0,3.1,0.885,0.115,0.0,0.022383540830231877,0.23239228563481729,0.9260833283415866,3.214403660315484
7,70,0.98,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.002956321282614769,0.008956286774939154,0.7292536965911266,2.310281919216115
7,70,0.98,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,26.0,2.6,0.54,0.46,0.0,0.15791929398073098,0.558346781598468,0.9620766476376946,2.4240048691044156
7,70,0.98,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,53.0,5.300000000000001,0.41,0.59,0.0,0.34673787415554075,0.8521032913269897,0.2677244135371565,0.6120661486076073
7,70,0.98,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.47,0.53,0.0,0.15583904973944665,0.4037002812838992,0.3241443154354219,0.8185391688571024
7,70,0.98,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,55.0,5.5,0.5,0.5,0.0,0.13170425015709122,0.583743660172509,1.2859042244900953,2.6001275909381776
7,70,0.98,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,31.0,3.1,0.94,0.06,0.0,0.014058969994782938,0.15729331530497434,0.9260833283415866,3.214403660315484
7,70,0.99,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.002173458008346807,0.009341645280297902,0.7292536965911266,2.310281919216115
7,70,0.99,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,26.0,2.6,0.55,0.45,0.0,0.14474749372449383,0.5234633182668357,0.9620766476376946,2.4240048691044156
7,70,0.99,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,55.0,5.5,0.42,0.58,0.0,0.3471280759426895,0.8750117917567818,0.2677244135371565,0.6120661486076073
7,70,0.99,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.47,0.53,0.0,0.14062118886356786,0.3962545214133283,0.3241443154354219,0.8185391688571024
7,70,0.99,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,53.0,5.300000000000001,0.65,0.35,0.0,0.1087404930564164,0.5544803672162104,1.2859042244900953,2.6001275909381776
7,70,0.99,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,29.0,2.9000000000000004,0.955,0.045,0.0,0.011008049666464235,0.18654694721798987,0.9260833283415866,3.214403660315484
7,70,0.995,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.0013762272010477753,0.007096131844366065,0.7292536965911266,2.310281919216115
7,70,0.995,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,26.0,2.6,0.57,0.43,0.0,0.1555300751801013,0.5393489316354296,0.9620766476376946,2.4240048691044156
7,70,0.995,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,58.0,5.800000000000001,0.4,0.6,0.0,0.3203842346937326,0.8318846538464825,0.2677244135371565,0.6120661486076073
7,70,0.995,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,38.0,3.8000000000000003,0.51,0.49,0.0,0.1263931407417106,0.31846499068647544,0.3241443154354219,0.8185391688571024
7,70,0.995,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,54.0,5.4,0.66,0.34,0.0,0.10627835115605326,0.502892982210958,1.2859042244900953,2.6001275909381776
7,70,0.995,0.5,0.95,0.5,5,5,process_noise_x_increased,1100,1300,0,,,31.0,3.1,0.94,0.06,0.0,0.012397682760870863,0.19482106748016853,0.9260833283415866,3.214403660315484
10,50,0.95,0.5,0.95,0.5,5,0,measurement_outliers,100,200,0,,,30.0,3.0,0.29,0.71,0.0,0.0718235709243141,0.12545185686026272,0.7292536965911266,2.310281919216115
10,50,0.95,0.5,0.95,0.5,5,1,measurement_noise_x_increased,300,400,0,,,46.0,4.6000000000000005,0.25,0.75,0.0,0.26571384268895587,0.590064601436068,0.9620766476376946,2.4240048691044156
10,50,0.95,0.5,0.95,0.5,5,2,measurement_noise_xy_decreased,500,600,0,,,47.0,4.7,0.1,0.9,0.0,0.4193452085298314,0.7991901316826524,0.2677244135371565,0.6120661486076073
10,50,0.95,0.5,0.95,0.5,5,3,truncated_gaussian_measurement_noise,700,800,0,,,43.0,4.3,0.16,0.84,0.0,0.32574657136436136,0.5939890201682598,0.3241443154354219,0.8185391688571024
10,50,0.95,0.5,0.95,0.5,5,4,coordinated_turn_model_mismatch,900,1000,0,,,74.0,7.4,0.01,0.99,0.0,0.32058652109378627,0.6922363565272744,1.2859042244900953,2.6001275909381776
