num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,event_index,event_name,transition_type,boundary_step,window_start,window_end,source_region,target_region,source_present_before_boundary,completed,mediated_by_undecided,direct_switch,has_undecided_in_transition_path,settling_delay_steps,settling_delay_seconds,undecided_steps_before_target,transition_path_length_steps,undecided_fraction_on_transition_path
3,70,0.9,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.9,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.9,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.9,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.9,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.9,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,1,1,1,0,1,28.0,2.8000000000000003,28,28,1.0
3,70,0.9,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.9,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,4.0,0.4,4,4,1.0
3,70,0.9,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.9,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,70,0.9,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.9,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.95,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.95,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.95,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.95,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.95,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.95,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,1,1,1,0,1,29.0,2.9000000000000004,29,29,1.0
3,70,0.95,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.95,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,4.0,0.4,4,4,1.0
3,70,0.95,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.95,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,70,0.95,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.95,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.98,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.98,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.98,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.98,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.98,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.98,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,1,1,1,0,1,29.0,2.9000000000000004,28,29,0.9655172413793104
3,70,0.98,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.98,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,5.0,0.5,5,5,1.0
3,70,0.98,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.98,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,70,0.98,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.98,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.99,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.99,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.99,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.99,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.99,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.99,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,1,1,1,0,1,31.0,3.1,31,31,1.0
3,70,0.99,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.99,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,4.0,0.4,4,4,1.0
3,70,0.99,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.99,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,70,0.99,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.99,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.995,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.995,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.995,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.995,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.995,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.995,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,32.0,3.2,32,32,1.0
3,70,0.995,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.995,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,3.0,0.30000000000000004,3,3,1.0
3,70,0.995,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.995,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,70,0.995,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.995,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.999,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.999,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.999,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.999,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.999,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.999,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,6.0,0.6000000000000001,6,6,1.0
3,70,0.999,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.999,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,70,0.999,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.999,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,0,0,0,0,1,,,7,35,0.2
3,70,0.999,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,70,0.999,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.9,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,100,135,1,-1,0,0,0,0,0,,,0,35,0.0
3,100,0.9,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.9,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.9,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.9,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.9,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,1,0,0,0,1,,,29,35,0.8285714285714286
3,100,0.9,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.9,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,7.0,0.7000000000000001,7,7,1.0
3,100,0.9,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.9,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,100,0.9,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.9,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.95,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,100,135,1,-1,0,0,0,0,0,,,0,35,0.0
3,100,0.95,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.95,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.95,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.95,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.95,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,0,0,0,1,,,34,35,0.9714285714285714
3,100,0.95,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.95,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,4.0,0.4,4,4,1.0
3,100,0.95,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.95,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,100,0.95,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.95,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.98,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,100,135,1,-1,0,0,0,0,0,,,0,35,0.0
3,100,0.98,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.98,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.98,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.98,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.98,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,0,0,0,1,,,35,35,1.0
3,100,0.98,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.98,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,1.0,0.1,1,1,1.0
3,100,0.98,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.98,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,100,0.98,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.98,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.99,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,100,135,1,-1,0,0,0,0,0,,,0,35,0.0
3,100,0.99,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.99,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.99,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.99,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.99,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,0,0,0,1,,,35,35,1.0
3,100,0.99,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.99,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.99,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.99,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,100,0.99,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.99,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.995,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,100,135,1,-1,0,0,0,0,0,,,0,35,0.0
3,100,0.995,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.995,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.995,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.995,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.995,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,0,0,0,1,,,35,35,1.0
3,100,0.995,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.995,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.995,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.995,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,0,,,0,35,0.0
3,100,0.995,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.995,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.999,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,100,135,1,-1,0,0,0,0,0,,,0,35,0.0
3,100,0.999,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.999,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.999,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.999,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.999,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.999,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.999,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,100,0.999,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.999,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,0,0,0,0,1,,,35,35,1.0
3,100,0.999,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
3,100,0.999,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,0,1,0,0.0,0.0,0,0,
5,25,0.9,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,17,35,0.4857142857142857
5,25,0.9,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,1,0,1,2.0,0.2,2,2,1.0
5,25,0.9,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,12,35,0.34285714285714286
5,25,0.9,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,29.0,2.9000000000000004,29,29,1.0
5,25,0.9,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,26,35,0.7428571428571429
5,25,0.9,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,29.0,2.9000000000000004,29,29,1.0
5,25,0.9,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,14,35,0.4
5,25,0.9,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,14.0,1.4000000000000001,14,14,1.0
5,25,0.9,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,15,35,0.42857142857142855
5,25,0.9,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,19,35,0.5428571428571428
5,25,0.9,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,0,0,0,0,1,,,19,35,0.5428571428571428
5,25,0.9,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,35,35,1.0
5,25,0.95,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,7,35,0.2
5,25,0.95,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
5,25,0.95,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,8,35,0.22857142857142856
5,25,0.95,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,29.0,2.9000000000000004,26,29,0.896551724137931
5,25,0.95,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,23,35,0.6571428571428571
5,25,0.95,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,27.0,2.7,27,27,1.0
5,25,0.95,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,11,35,0.3142857142857143
5,25,0.95,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,14.0,1.4000000000000001,14,14,1.0
5,25,0.95,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,13,35,0.37142857142857144
5,25,0.95,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,17,35,0.4857142857142857
5,25,0.95,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,1,,,12,35,0.34285714285714286
5,25,0.95,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,35,35,1.0
5,25,0.98,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
5,25,0.98,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
5,25,0.98,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,1,35,0.02857142857142857
5,25,0.98,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,20.0,2.0,17,20,0.85
5,25,0.98,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,20,35,0.5714285714285714
5,25,0.98,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,27.0,2.7,27,27,1.0
5,25,0.98,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,8,35,0.22857142857142856
5,25,0.98,0.5,0.9,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,14.0,1.4000000000000001,14,14,1.0
5,25,0.98,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,9,35,0.2571428571428571
5,25,0.98,0.5,0.9,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,15,35,0.42857142857142855
5,25,0.98,0.5,0.9,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,1,,,9,35,0.2571428571428571
5,25,0.98,0.5,0.9,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,35,35,1.0
5,25,0.99,0.5,0.9,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
5,25,0.99,0.5,0.9,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
5,25,0.99,0.5,0.9,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
5,25,0.99,0.5,0.9,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,14.0,1.4000000000000001,14,14,1.0
5,25,0.99,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,11,35,0.3142857142857143
5,25,0.99,0.5,0.9,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,0,0,0,1,,,33,35,0.9428571428571428
