num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,event_index,event_name,event_start,event_end,detected,detection_delay_steps,detection_delay_seconds,recovery_delay_steps,recovery_delay_seconds,event_consistent_rate,event_undecided_rate,event_inconsistent_rate,event_mean_q_inconsistent,event_max_q_inconsistent,event_mean_position_error,event_max_position_error
5,70,0.98,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,0.84,0.16,0.0,0.035818588739478276,0.1978404559497542,1.2896350400455654,4.047046597891902
5,70,0.98,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.0153077456001992,0.07093343890035614,0.6677325920600821,1.7405387753850081
5,70,0.98,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,37.0,3.7,0.59,0.41,0.0,0.23897532539107122,0.7951906301906825,0.40747467533508624,0.8368043747373416
5,70,0.98,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,17.0,1.7000000000000002,0.51,0.49,0.0,0.19340171376158555,0.621397691320577,0.3224381123872027,0.9878375099194261
5,70,0.98,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,71.0,7.1000000000000005,51.0,5.1000000000000005,0.49,0.22,0.29,0.40586751939690513,0.9993256186747426,1.9244087000124654,2.919678532823614
5,70,0.98,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,0.92,0.08,0.0,0.034170669291343395,0.2573929755142276,1.071853029527648,3.409078520315843
5,70,0.99,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,0.84,0.16,0.0,0.03506393474346541,0.17294019875676514,1.2896350400455654,4.047046597891902
5,70,0.99,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.007740518476318685,0.040566849441756404,0.6677325920600821,1.7405387753850081
5,70,0.99,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,38.0,3.8000000000000003,0.62,0.38,0.0,0.23466156402826502,0.7633532392371372,0.40747467533508624,0.8368043747373416
5,70,0.99,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,17.0,1.7000000000000002,0.55,0.45,0.0,0.18461043812593908,0.6078448235806078,0.3224381123872027,0.9878375099194261
5,70,0.99,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,71.0,7.1000000000000005,53.0,5.300000000000001,0.46,0.25,0.29,0.404706154249739,0.999379299825077,1.9244087000124654,2.919678532823614
5,70,0.99,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,0.93,0.07,0.0,0.02441230331345717,0.19524401044438816,1.071853029527648,3.409078520315843
5,70,0.995,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,0.81,0.19,0.0,0.050882996426871996,0.2654425179853741,1.2896350400455654,4.047046597891902
5,70,0.995,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.002645179713932978,0.015632953315115092,0.6677325920600821,1.7405387753850081
5,70,0.995,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,39.0,3.9000000000000004,0.55,0.45,0.0,0.2656075215804984,0.8262458521129603,0.40747467533508624,0.8368043747373416
5,70,0.995,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,16.0,1.6,0.56,0.44,0.0,0.13785740134471322,0.5058495437016224,0.3224381123872027,0.9878375099194261
5,70,0.995,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,69.0,6.9,50.0,5.0,0.51,0.18,0.31,0.4104972214716771,0.9994551849028575,1.9244087000124654,2.919678532823614
5,70,0.995,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,0.985,0.015,0.0,0.014173573749434152,0.11839395128972804,1.071853029527648,3.409078520315843
5,70,0.999,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,0.72,0.28,0.0,0.08498082940751044,0.41252375851959777,1.2896350400455654,4.047046597891902
5,70,0.999,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.013921374808069611,0.06665599387357415,0.6677325920600821,1.7405387753850081
5,70,0.999,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,36.0,3.6,0.5,0.5,0.0,0.30180150133859124,0.8456086719231489,0.40747467533508624,0.8368043747373416
5,70,0.999,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.48,0.52,0.0,0.2577503783282026,0.6907936637908454,0.3224381123872027,0.9878375099194261
5,70,0.999,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,69.0,6.9,51.0,5.1000000000000005,0.46,0.23,0.31,0.4445144841686457,0.9997278159303852,1.9244087000124654,2.919678532823614
5,70,0.999,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,0.75,0.25,0.0,0.05111892052342498,0.3195912676312376,1.071853029527648,3.409078520315843
5,100,0.9,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.005313822920171064,0.031387824129716003,1.2896350400455654,4.047046597891902
5,100,0.9,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.0024231478633228633,0.016072882214713487,0.6677325920600821,1.7405387753850081
5,100,0.9,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,43.0,4.3,0.73,0.27,0.0,0.09547376912577088,0.6633622984653783,0.40747467533508624,0.8368043747373416
5,100,0.9,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,19.0,1.9000000000000001,0.79,0.21,0.0,0.08283000024690701,0.5615772359190099,0.3224381123872027,0.9878375099194261
5,100,0.9,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,0,,,57.0,5.7,0.62,0.36,0.02,0.1884184758172607,0.9304228219668449,1.9244087000124654,2.919678532823614
5,100,0.9,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,1.0,0.0,0.0,0.003995739303327432,0.022186949794333447,1.071853029527648,3.409078520315843
5,100,0.95,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.003357555667381676,0.019514036470877617,1.2896350400455654,4.047046597891902
5,100,0.95,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.001653951703062476,0.011438808844517845,0.6677325920600821,1.7405387753850081
5,100,0.95,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,43.0,4.3,0.78,0.22,0.0,0.08045713364237805,0.5827343960581853,0.40747467533508624,0.8368043747373416
5,100,0.95,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,19.0,1.9000000000000001,0.81,0.19,0.0,0.07023926662877883,0.4973391813352547,0.3224381123872027,0.9878375099194261
5,100,0.95,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,97.0,9.700000000000001,58.0,5.800000000000001,0.69,0.28,0.03,0.17091632918045527,0.9240192435439811,1.9244087000124654,2.919678532823614
5,100,0.95,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,1.0,0.0,0.0,0.0028850778178214865,0.016533491435452675,1.071853029527648,3.409078520315843
5,100,0.98,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,1.0,0.0,0.0,0.0013141785283273893,0.007807666911616213,1.2896350400455654,4.047046597891902
5,100,0.98,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,0.0,0.0,1.0,0.0,0.0,0.0007272188415593017,0.0054535843110575695,0.6677325920600821,1.7405387753850081
5,100,0.98,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,45.0,4.5,0.82,0.18,0.0,0.06223291148835215,0.5558739542437902,0.40747467533508624,0.8368043747373416
5,100,0.98,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.84,0.16,0.0,0.050384055008980876,0.38045732314375025,0.3224381123872027,0.9878375099194261
5,100,0.98,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,0,,,56.0,5.6000000000000005,0.73,0.27,0.0,0.16167841415768952,0.8891659925112286,1.9244087000124654,2.919678532823614
