num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,cache_file,warmup_steps,transition_window_before_steps,transition_window_after_steps,nominal_sample_count,fault_sample_count,steady_sample_count,transition_sample_count,nominal_consistent_rate,nominal_undecided_rate,nominal_false_inconsistent_rate,fault_false_consistent_rate,fault_undecided_rate,fault_inconsistent_rate,steady_nominal_consistent_rate,steady_nominal_undecided_rate,steady_nominal_false_inconsistent_rate,steady_fault_false_consistent_rate,steady_fault_undecided_rate,steady_fault_inconsistent_rate,steady_undecided_rate,steady_balanced_correct_rate,steady_decision_coverage,steady_selective_accuracy,undecided_total_count,undecided_in_transition_count,undecided_outside_transition_count,undecided_localization_precision,transition_undecided_sample_rate,decision_coverage,selective_accuracy,selective_risk,balanced_three_state_accuracy,q_inconsistent_roc_auc,q_inconsistent_average_precision,mean_q_inconsistent_nominal,mean_q_inconsistent_fault,q_inconsistent_mean_separation,region_transition_count,region_transitions_per_1000_steps,mean_region_dwell_steps,initial_consistent_delay_steps,mean_position_error_nominal,mean_position_error_fault,event_detection_rate,mean_detection_delay_steps,median_detection_delay_steps,worst_detection_delay_steps,mean_detection_delay_seconds,mean_recovery_delay_steps,mean_recovery_delay_seconds,undetected_event_count,transition_count,transition_completion_rate,mediated_transition_rate,direct_transition_rate,transition_undecided_presence_rate,onset_mediated_transition_rate,recovery_mediated_transition_rate,mean_transition_settling_delay_steps,median_transition_settling_delay_steps,mean_undecided_steps_per_transition,mean_transition_path_length_steps
3,35,0.98,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,35,5,35,666,700,886,480,0.7537537537537538,0.1906906906906907,0.05555555555555555,0.5142857142857142,0.3871428571428571,0.09857142857142857,0.9530516431924883,0.04225352112676056,0.004694835680751174,0.3652173913043478,0.4956521739130435,0.1391304347826087,0.27765237020316025,0.5460910389875485,0.7223476297968398,0.734375,398,152,246,0.38190954773869346,0.31666666666666665,0.7086383601756955,0.5898760330578512,0.4101239669421488,0.42616259116259114,0.6756520806520806,0.6607658216650153,0.11363872493627604,0.26709333680910324,0.15345461187282722,28,20.497803806734993,47.10344827586207,35.0,0.5599826822119577,1.0476660479574822,0.3333333333333333,52.0,52.0,65.0,5.2,25.666666666666668,2.566666666666667,4,12,0.25,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.0,0.3333333333333333,10.0,5.0,10.166666666666666,28.75
3,35,0.99,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,35,5,35,666,700,886,480,0.7612612612612613,0.17867867867867868,0.06006006006006006,0.5485714285714286,0.36714285714285716,0.08428571428571428,0.9483568075117371,0.03990610328638498,0.011737089201877934,0.40652173913043477,0.47608695652173916,0.11739130434782609,0.26636568848758463,0.5328740559297817,0.7336343115124153,0.7046153846153846,376,140,236,0.3723404255319149,0.2916666666666667,0.7247437774524158,0.5717171717171717,0.42828282828282827,0.4227734877734878,0.6488427713427714,0.6220200211515318,0.11416332465689663,0.23811518459047631,0.12395185993357968,18,13.177159590043924,71.89473684210526,35.0,0.5599826822119577,1.0476660479574822,0.16666666666666666,41.0,41.0,41.0,4.1000000000000005,26.5,2.6500000000000004,5,12,0.25,0.16666666666666666,0.08333333333333333,0.5,0.0,0.3333333333333333,10.666666666666666,5.0,10.0,28.916666666666668
3,50,0.9,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,50,5,35,651,700,871,480,0.7480798771121352,0.1858678955453149,0.06605222734254992,0.5385714285714286,0.38,0.08142857142857143,0.9391727493917275,0.0413625304136253,0.019464720194647202,0.3826086956521739,0.5043478260869565,0.11304347826086956,0.28587830080367393,0.5261081138262985,0.7141216991963261,0.7041800643086816,387,138,249,0.35658914728682173,0.2875,0.7135455218356773,0.5643153526970954,0.43568464730290457,0.4147542242703533,0.6365832784726794,0.6456492893950526,0.12405661353920007,0.24235824469732442,0.11830163115812435,28,20.72538860103627,46.58620689655172,50.0,0.5585900987878052,1.0476660479574822,0.16666666666666666,44.0,44.0,44.0,4.4,27.333333333333332,2.7333333333333334,5,12,0.25,0.16666666666666666,0.08333333333333333,0.5,0.0,0.3333333333333333,11.333333333333334,6.0,9.833333333333334,29.083333333333332
3,50,0.95,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,50,5,35,651,700,871,480,0.7419354838709677,0.19047619047619047,0.06758832565284179,0.5671428571428572,0.35428571428571426,0.07857142857142857,0.9367396593673966,0.0413625304136253,0.021897810218978103,0.41739130434782606,0.47391304347826085,0.10869565217391304,0.269804822043628,0.5227176557706548,0.730195177956372,0.6839622641509434,372,137,235,0.3682795698924731,0.28541666666666665,0.7246484085862325,0.5495403472931563,0.45045965270684374,0.41025345622119813,0.6256813693219223,0.6339744296075942,0.1258997636693444,0.23148083624206353,0.10558107257271912,28,20.72538860103627,46.58620689655172,50.0,0.5585900987878052,1.0476660479574822,0.16666666666666666,45.0,45.0,45.0,4.5,28.0,2.8000000000000003,5,12,0.25,0.16666666666666666,0.08333333333333333,0.5,0.0,0.3333333333333333,12.333333333333334,8.0,9.75,29.333333333333332
3,50,0.98,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,50,5,35,651,700,871,480,0.7296466973886329,0.2012288786482335,0.06912442396313365,0.6128571428571429,0.31142857142857144,0.07571428571428572,0.9221411192214112,0.0535279805352798,0.024330900243309004,0.48043478260869565,0.4152173913043478,0.10434782608695652,0.24454649827784156,0.5132444726541838,0.7554535017221584,0.648936170212766,349,136,213,0.38968481375358166,0.2833333333333333,0.7416728349370837,0.5269461077844312,0.4730538922155688,0.4026804915514593,0.602632214175993,0.5964538062377699,0.12897207134577968,0.20891783704390451,0.07994576569812484,26,19.24500370096225,50.03703703703704,50.0,0.5585900987878052,1.0476660479574822,0.16666666666666666,47.0,47.0,47.0,4.7,29.333333333333332,2.9333333333333336,5,12,0.25,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.0,0.3333333333333333,13.0,10.0,9.666666666666666,29.5
3,50,0.99,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,50,5,35,651,700,871,480,0.7204301075268817,0.2073732718894009,0.07219662058371736,0.68,0.24714285714285714,0.07285714285714286,0.9124087591240876,0.058394160583941604,0.029197080291970802,0.5673913043478261,0.33260869565217394,0.1,0.20321469575200918,0.5062043795620438,0.7967853042479908,0.6066282420749279,308,131,177,0.4253246753246753,0.27291666666666664,0.772020725388601,0.49856184084372,0.50143815915628,0.3966436251920123,0.5778373930217248,0.5702013063913397,0.131143442919384,0.1835014085155108,0.05235796559612679,18,13.323464100666174,71.10526315789474,50.0,0.5585900987878052,1.0476660479574822,0.16666666666666666,49.0,49.0,49.0,4.9,30.5,3.0500000000000003,5,12,0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,13.666666666666666,11.0,9.25,29.666666666666668
5,20,0.9,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,20,5,35,681,700,901,480,0.2422907488986784,0.723935389133627,0.033773861967694566,0.07428571428571429,0.8214285714285714,0.10428571428571429,0.3424036281179138,0.6575963718820862,0.0,0.07173913043478261,0.7978260869565217,0.13043478260869565,0.7291897891231964,0.23641920536330474,0.27081021087680357,0.8647540983606558,1068,411,657,0.3848314606741573,0.85625,0.2266473569876901,0.7603833865814696,0.23961661341853036,0.17328823159219636,0.757398783301867,0.7401228749210985,0.16575625638371275,0.4352029747927525,0.2694467184090398,79,57.20492396813903,17.2625,51.0,0.5599517301089184,1.0476660479574822,0.16666666666666666,27.0,27.0,27.0,2.7,55.0,5.5,5,12,0.08333333333333333,0.08333333333333333,0.0,1.0,0.16666666666666666,0.0,27.0,27.0,31.0,34.333333333333336
5,20,0.95,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,20,5,35,681,700,901,480,0.3891336270190896,0.5756240822320118,0.03524229074889868,0.14857142857142858,0.7528571428571429,0.09857142857142857,0.5306122448979592,0.46938775510204084,0.0,0.10869565217391304,0.7608695652173914,0.13043478260869565,0.6182019977802442,0.33052351375332745,0.38179800221975585,0.8546511627906976,919,362,557,0.3939064200217628,0.7541666666666667,0.33454018826937004,0.7229437229437229,0.2770562770562771,0.2438525277952591,0.7528781204111601,0.7319318657240402,0.14455969141776398,0.40679285756761274,0.26223316614984876,73,52.860246198406955,18.66216216216216,49.0,0.5599517301089184,1.0476660479574822,0.16666666666666666,31.0,31.0,31.0,3.1,41.0,4.1000000000000005,5,12,0.25,0.25,0.0,1.0,0.16666666666666666,0.3333333333333333,20.666666666666668,29.0,24.916666666666668,31.416666666666668
5,20,0.98,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,20,5,35,681,700,901,480,0.6079295154185022,0.3509544787077827,0.041116005873715125,0.25857142857142856,0.6328571428571429,0.10857142857142857,0.7913832199546486,0.20861678004535147,0.0,0.1608695652173913,0.7086956521739131,0.13043478260869565,0.46392896781354054,0.4609090012816721,0.5360710321864595,0.8467908902691511,682,264,418,0.3870967741935484,0.55,0.5061549601737871,0.7010014306151645,0.2989985693848355,0.35825047199496535,0.7325466750576882,0.7090770326423315,0.12452763492845782,0.3589936720114972,0.23446603708303937,53,38.37798696596669,25.574074074074073,47.0,0.5599517301089184,1.0476660479574822,0.16666666666666666,24.0,24.0,24.0,2.4000000000000004,34.166666666666664,3.4166666666666665,5,12,0.3333333333333333,0.25,0.08333333333333333,0.9166666666666666,0.16666666666666666,0.3333333333333333,17.25,21.0,18.25,29.083333333333332
5,20,0.99,0.5,0.95,0.5,0,kf_sa_seed_0000.npz,20,5,35,681,700,901,480,0.6637298091042585,0.29955947136563876,0.03671071953010279,0.32142857142857145,0.5742857142857143,0.10428571428571429,0.8707482993197279,0.1292517006802721,0.0,0.1782608695652174,0.691304347826087,0.13043478260869565,0.416204217536071,0.5005915409642118,0.5837957824639289,0.844106463878327,606,231,375,0.3811881188118812,0.48125,0.56118754525706,0.6774193548387096,0.32258064516129037,0.3840077616949864,0.7207887560310468,0.6980074047715804,0.11125065595910784,0.327728961295103,0.21647830533599516,35,25.343953656770456,38.361111111111114,35.0,0.5599517301089184,1.0476660479574822,0.16666666666666666,27.0,27.0,27.0,2.7,32.0,3.2,5,12,0.3333333333333333,0.25,0.08333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,18.0,22.0,15.75,29.333333333333332
