num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,event_index,event_name,event_start,event_end,detected,detection_delay_steps,detection_delay_seconds,recovery_delay_steps,recovery_delay_seconds,event_consistent_rate,event_undecided_rate,event_inconsistent_rate,event_mean_q_inconsistent,event_max_q_inconsistent,event_mean_position_error,event_max_position_error
3,50,0.99,0.5,0.95,0.5,0,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,1.0,0.0,0.0,0.00532916364364912,0.044427454054145395,0.7730004400459154,1.9952803799749892
5,20,0.9,0.5,0.95,0.5,0,0,measurement_outliers,100,200,0,,,,,0.01,0.99,0.0,0.38090288972474207,0.9380630953644673,1.2582084760859429,3.970927422779099
5,20,0.9,0.5,0.95,0.5,0,1,measurement_noise_x_increased,300,400,0,,,44.0,4.4,0.01,0.99,0.0,0.41858736771670124,0.8309543191260007,0.7583449121460678,2.077781262789668
5,20,0.9,0.5,0.95,0.5,0,2,measurement_noise_xy_decreased,500,600,0,,,79.0,7.9,0.02,0.98,0.0,0.5794720617080122,0.7713485846140105,0.3108220514418344,1.0256832163208238
5,20,0.9,0.5,0.95,0.5,0,3,truncated_gaussian_measurement_noise,700,800,0,,,33.0,3.3000000000000003,0.05,0.95,0.0,0.5384680984604139,0.7899174190411005,0.384027147034413,0.9700072176398135
5,20,0.9,0.5,0.95,0.5,0,4,coordinated_turn_model_mismatch,900,1000,1,27.0,2.7,74.0,7.4,0.0,0.27,0.73,0.8031247495775539,0.9999999981907214,3.0762588689022863,4.685813908554918
5,20,0.9,0.5,0.95,0.5,0,5,process_noise_x_increased,1100,1300,0,,,45.0,4.5,0.215,0.785,0.0,0.16293282818092233,0.7575110642449656,0.7730004400459154,1.9952803799749892
5,20,0.95,0.5,0.95,0.5,0,0,measurement_outliers,100,200,0,,,52.0,5.2,0.06,0.94,0.0,0.35278718589746055,0.924682672289083,1.2582084760859429,3.970927422779099
5,20,0.95,0.5,0.95,0.5,0,1,measurement_noise_x_increased,300,400,0,,,43.0,4.3,0.02,0.98,0.0,0.3884546933210143,0.8079944107359848,0.7583449121460678,2.077781262789668
5,20,0.95,0.5,0.95,0.5,0,2,measurement_noise_xy_decreased,500,600,0,,,74.0,7.4,0.04,0.96,0.0,0.5590293388727191,0.7727999860746828,0.3108220514418344,1.0256832163208238
5,20,0.95,0.5,0.95,0.5,0,3,truncated_gaussian_measurement_noise,700,800,0,,,29.0,2.9000000000000004,0.08,0.92,0.0,0.5010572403913582,0.785689374116118,0.384027147034413,0.9700072176398135
5,20,0.95,0.5,0.95,0.5,0,4,coordinated_turn_model_mismatch,900,1000,1,31.0,3.1,46.0,4.6000000000000005,0.06,0.25,0.69,0.78364605151388,0.9999999965952515,3.0762588689022863,4.685813908554918
5,20,0.95,0.5,0.95,0.5,0,5,process_noise_x_increased,1100,1300,0,,,2.0,0.2,0.39,0.61,0.0,0.1312877464884286,0.6775275558709414,0.7730004400459154,1.9952803799749892
5,20,0.98,0.5,0.95,0.5,0,0,measurement_outliers,100,200,0,,,18.0,1.8,0.18,0.82,0.0,0.2953898412192235,0.8676095234935668,1.2582084760859429,3.970927422779099
5,20,0.98,0.5,0.95,0.5,0,1,measurement_noise_x_increased,300,400,0,,,42.0,4.2,0.14,0.86,0.0,0.3292337278872058,0.7549291052199282,0.7583449121460678,2.077781262789668
5,20,0.98,0.5,0.95,0.5,0,2,measurement_noise_xy_decreased,500,600,0,,,69.0,6.9,0.12,0.88,0.0,0.508078991195928,0.7738064805183186,0.3108220514418344,1.0256832163208238
5,20,0.98,0.5,0.95,0.5,0,3,truncated_gaussian_measurement_noise,700,800,0,,,27.0,2.7,0.13,0.87,0.0,0.4306837739294911,0.7706864359462637,0.384027147034413,0.9700072176398135
5,20,0.98,0.5,0.95,0.5,0,4,coordinated_turn_model_mismatch,900,1000,1,24.0,2.4000000000000004,49.0,4.9,0.16,0.08,0.76,0.7816209898720587,0.9999999999997131,3.0762588689022863,4.685813908554918
5,20,0.98,0.5,0.95,0.5,0,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,0.54,0.46,0.0,0.0839741899882868,0.4740042887646543,0.7730004400459154,1.9952803799749892
5,20,0.99,0.5,0.95,0.5,0,0,measurement_outliers,100,200,0,,,17.0,1.7000000000000002,0.33,0.67,0.0,0.28800282253310294,0.8793663483284011,1.2582084760859429,3.970927422779099
5,20,0.99,0.5,0.95,0.5,0,1,measurement_noise_x_increased,300,400,0,,,41.0,4.1000000000000005,0.18,0.82,0.0,0.26451611263936714,0.6825553948014695,0.7583449121460678,2.077781262789668
5,20,0.99,0.5,0.95,0.5,0,2,measurement_noise_xy_decreased,500,600,0,,,68.0,6.800000000000001,0.16,0.84,0.0,0.43777853916166387,0.7595564263167723,0.3108220514418344,1.0256832163208238
5,20,0.99,0.5,0.95,0.5,0,3,truncated_gaussian_measurement_noise,700,800,0,,,28.0,2.8000000000000003,0.18,0.82,0.0,0.36083847022144006,0.73727219755629,0.384027147034413,0.9700072176398135
5,20,0.99,0.5,0.95,0.5,0,4,coordinated_turn_model_mismatch,900,1000,1,27.0,2.7,38.0,3.8000000000000003,0.19,0.08,0.73,0.7841424318988307,0.9999999999804584,3.0762588689022863,4.685813908554918
5,20,0.99,0.5,0.95,0.5,0,5,process_noise_x_increased,1100,1300,0,,,0.0,0.0,0.605,0.395,0.0,0.0794121763056581,0.5096595215933744,0.7730004400459154,1.9952803799749892
5,25,0.9,0.5,0.95,0.5,0,0,measurement_outliers,100,200,0,,,24.0,2.4000000000000004,0.08,0.92,0.0,0.35084284820490536,0.9446764986813861,1.2582084760859429,3.970927422779099
5,25,0.9,0.5,0.95,0.5,0,1,measurement_noise_x_increased,300,400,0,,,43.0,4.3,0.07,0.93,0.0,0.3821914694940036,0.8205408798999396,0.7583449121460678,2.077781262789668
5,25,0.9,0.5,0.95,0.5,0,2,measurement_noise_xy_decreased,500,600,0,,,70.0,7.0,0.05,0.95,0.0,0.5588091083515546,0.7982910332068666,0.3108220514418344,1.0256832163208238
5,25,0.9,0.5,0.95,0.5,0,3,truncated_gaussian_measurement_noise,700,800,0,,,24.0,2.4000000000000004,0.09,0.91,0.0,0.49933971389257503,0.7854922445663748,0.384027147034413,0.9700072176398135
5,25,0.9,0.5,0.95,0.5,0,4,coordinated_turn_model_mismatch,900,1000,1,31.0,3.1,46.0,4.6000000000000005,0.08,0.23,0.69,0.7721150588651509,0.9999999973785243,3.0762588689022863,4.685813908554918
5,25,0.9,0.5,0.95,0.5,0,5,process_noise_x_increased,1100,1300,0,,,2.0,0.2,0.425,0.575,0.0,0.12709004986844494,0.6793357458609318,0.7730004400459154,1.9952803799749892
5,25,0.95,0.5,0.95,0.5,0,0,measurement_outliers,100,200,0,,,19.0,1.9000000000000001,0.15,0.85,0.0,0.32591208736525423,0.9202056376363683,1.2582084760859429,3.970927422779099
5,25,0.95,0.5,0.95,0.5,0,1,measurement_noise_x_increased,300,400,0,,,42.0,4.2,0.13,0.87,0.0,0.35471360290816883,0.7865675517226933,0.7583449121460678,2.077781262789668
5,25,0.95,0.5,0.95,0.5,0,2,measurement_noise_xy_decreased,500,600,0,,,69.0,6.9,0.1,0.9,0.0,0.5377176692916861,0.794712169478387,0.3108220514418344,1.0256832163208238
