num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,event_index,event_name,transition_type,boundary_step,window_start,window_end,source_region,target_region,source_present_before_boundary,completed,mediated_by_undecided,direct_switch,has_undecided_in_transition_path,settling_delay_steps,settling_delay_seconds,undecided_steps_before_target,transition_path_length_steps,undecided_fraction_on_transition_path
7,35,0.99,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
7,35,0.99,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,1,35,0.02857142857142857
7,35,0.99,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,24.0,2.4000000000000004,22,24,0.9166666666666666
7,35,0.99,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,25,35,0.7142857142857143
7,35,0.99,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,25.0,2.5,25,25,1.0
7,35,0.99,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,10,35,0.2857142857142857
7,35,0.99,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,0,0,0,1,,,35,35,1.0
7,35,0.99,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,19,35,0.5428571428571428
7,35,0.99,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,11,35,0.3142857142857143
7,35,0.99,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,0,0,0,0,0,,,0,35,0.0
7,35,0.99,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,1,0,1,23.0,2.3000000000000003,22,23,0.9565217391304348
7,50,0.9,0.5,0.95,0.5,3,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.9,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,1,0,1,3.0,0.30000000000000004,3,3,1.0
7,50,0.9,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,2,35,0.05714285714285714
7,50,0.9,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,0,0,0,1,,,35,35,1.0
7,50,0.9,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,0,0,0,0,1,,,35,35,1.0
7,50,0.9,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,25.0,2.5,25,25,1.0
7,50,0.9,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,14,35,0.4
7,50,0.9,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,0,0,0,1,,,35,35,1.0
7,50,0.9,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,25,35,0.7142857142857143
7,50,0.9,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,9,35,0.2571428571428571
7,50,0.9,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,1,,,6,35,0.17142857142857143
7,50,0.9,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,1,0,1,24.0,2.4000000000000004,24,24,1.0
7,50,0.95,0.5,0.95,0.5,3,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.95,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,1,0,1,2.0,0.2,2,2,1.0
7,50,0.95,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,1,35,0.02857142857142857
7,50,0.95,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,0,0,0,1,,,33,35,0.9428571428571428
7,50,0.95,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,0,0,0,0,1,,,34,35,0.9714285714285714
7,50,0.95,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,25.0,2.5,25,25,1.0
7,50,0.95,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,11,35,0.3142857142857143
7,50,0.95,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,0,0,0,1,,,35,35,1.0
7,50,0.95,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,19,35,0.5428571428571428
7,50,0.95,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,8,35,0.22857142857142856
7,50,0.95,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.95,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,1,0,1,24.0,2.4000000000000004,24,24,1.0
7,50,0.98,0.5,0.95,0.5,3,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.98,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,1,0,1,1.0,0.1,1,1,1.0
7,50,0.98,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.98,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,13.0,1.3,10,13,0.7692307692307693
7,50,0.98,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,25,35,0.7142857142857143
7,50,0.98,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,26.0,2.6,26,26,1.0
7,50,0.98,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,7,35,0.2
7,50,0.98,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,0,0,0,1,,,33,35,0.9428571428571428
7,50,0.98,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,16,35,0.45714285714285713
7,50,0.98,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,8,35,0.22857142857142856
7,50,0.98,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.98,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,1,0,1,18.0,1.8,18,18,1.0
7,50,0.99,0.5,0.95,0.5,3,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.99,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
7,50,0.99,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.99,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,6.0,0.6000000000000001,5,6,0.8333333333333334
7,50,0.99,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,18,35,0.5142857142857142
7,50,0.99,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,26.0,2.6,26,26,1.0
7,50,0.99,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.99,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,32.0,3.2,32,32,1.0
7,50,0.99,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,10,35,0.2857142857142857
7,50,0.99,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,9,35,0.2571428571428571
7,50,0.99,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
7,50,0.99,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,1,1,0,1,17.0,1.7000000000000002,17,17,1.0
10,50,0.9,0.5,0.95,0.5,3,0,measurement_outliers,onset,100,95,135,1,-1,0,0,0,0,1,,,22,35,0.6285714285714286
10,50,0.9,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,1,0,1,7.0,0.7000000000000001,7,7,1.0
10,50,0.9,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,3,35,0.08571428571428572
10,50,0.9,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.9,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,0,0,0,0,1,,,35,35,1.0
10,50,0.9,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,30.0,3.0,30,30,1.0
10,50,0.9,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,0,0,0,0,1,,,35,35,1.0
10,50,0.9,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.9,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,35,35,1.0
10,50,0.9,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,14,35,0.4
10,50,0.9,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,0,0,0,0,1,,,35,35,1.0
10,50,0.9,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.95,0.5,0.95,0.5,3,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,7,35,0.2
10,50,0.95,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,1,0,1,7.0,0.7000000000000001,7,7,1.0
10,50,0.95,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
10,50,0.95,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.95,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,0,0,0,0,1,,,35,35,1.0
10,50,0.95,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,30.0,3.0,30,30,1.0
10,50,0.95,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,0,0,0,0,1,,,35,35,1.0
10,50,0.95,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.95,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,25,35,0.7142857142857143
10,50,0.95,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,16,35,0.45714285714285713
10,50,0.95,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,1,,,31,35,0.8857142857142857
10,50,0.95,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.98,0.5,0.95,0.5,3,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
10,50,0.98,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,1,0,1,5.0,0.5,5,5,1.0
10,50,0.98,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
10,50,0.98,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.98,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,34,35,0.9714285714285714
10,50,0.98,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.98,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,22,35,0.6285714285714286
10,50,0.98,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.98,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,17,35,0.4857142857142857
10,50,0.98,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,16,35,0.45714285714285713
10,50,0.98,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
10,50,0.98,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.99,0.5,0.95,0.5,3,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
10,50,0.99,0.5,0.95,0.5,3,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,1,0,1,1.0,0.1,1,1,1.0
10,50,0.99,0.5,0.95,0.5,3,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,0,,,0,35,0.0
10,50,0.99,0.5,0.95,0.5,3,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.99,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,15,35,0.42857142857142855
10,50,0.99,0.5,0.95,0.5,3,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,0,0,0,1,,,35,35,1.0
10,50,0.99,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,1,35,0.02857142857142857
10,50,0.99,0.5,0.95,0.5,3,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,0,0,0,1,,,33,35,0.9428571428571428
10,50,0.99,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,12,35,0.34285714285714286
10,50,0.99,0.5,0.95,0.5,3,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,16,35,0.45714285714285713
10,50,0.99,0.5,0.95,0.5,3,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,0,,,0,35,0.0
10,50,0.99,0.5,0.95,0.5,3,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,31,35,0.8857142857142857
3,20,0.9,0.5,0.95,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,25,35,0.7142857142857143
3,20,0.9,0.5,0.95,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,20,0.9,0.5,0.95,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,16,35,0.45714285714285713
3,20,0.9,0.5,0.95,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,20,0.9,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,1,1,0,1,29.0,2.9000000000000004,20,29,0.6896551724137931
3,20,0.9,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,12.0,1.2000000000000002,12,12,1.0
3,20,0.9,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,18,35,0.5142857142857142
3,20,0.9,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,9.0,0.9,9,9,1.0
3,20,0.9,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,1,1,0,1,30.0,3.0,11,30,0.36666666666666664
3,20,0.9,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,17,35,0.4857142857142857
3,20,0.9,0.5,0.95,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,1,1,0,1,30.0,3.0,21,30,0.7
3,20,0.9,0.5,0.95,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,1,0,0,0,1,,,33,35,0.9428571428571428
3,20,0.95,0.5,0.95,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,24,35,0.6857142857142857
3,20,0.95,0.5,0.95,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,20,0.95,0.5,0.95,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,15,35,0.42857142857142855
3,20,0.95,0.5,0.95,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,20,0.95,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,1,1,0,1,30.0,3.0,20,30,0.6666666666666666
3,20,0.95,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,12.0,1.2000000000000002,12,12,1.0
3,20,0.95,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,18,35,0.5142857142857142
3,20,0.95,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,9.0,0.9,9,9,1.0
3,20,0.95,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,1,1,0,1,32.0,3.2,9,32,0.28125
3,20,0.95,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,15,35,0.42857142857142855
3,20,0.95,0.5,0.95,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,1,1,0,1,32.0,3.2,17,32,0.53125
3,20,0.95,0.5,0.95,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,1,0,0,0,1,,,34,35,0.9714285714285714
3,20,0.98,0.5,0.95,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,7,35,0.2
3,20,0.98,0.5,0.95,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,20,0.98,0.5,0.95,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,13,35,0.37142857142857144
3,20,0.98,0.5,0.95,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,20,0.98,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,20,35,0.5714285714285714
3,20,0.98,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,14.0,1.4000000000000001,14,14,1.0
3,20,0.98,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,17,35,0.4857142857142857
3,20,0.98,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,9.0,0.9,9,9,1.0
3,20,0.98,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,11,35,0.3142857142857143
3,20,0.98,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,13,35,0.37142857142857144
3,20,0.98,0.5,0.95,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,1,,,10,35,0.2857142857142857
3,20,0.98,0.5,0.95,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,35,35,1.0
3,20,0.99,0.5,0.95,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,0,,,0,35,0.0
3,20,0.99,0.5,0.95,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,20,0.99,0.5,0.95,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,6,35,0.17142857142857143
3,20,0.99,0.5,0.95,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,20,0.99,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,0,0,0,1,,,19,35,0.5428571428571428
3,20,0.99,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,20,0.99,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,11,35,0.3142857142857143
3,20,0.99,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,9.0,0.9,9,9,1.0
3,20,0.99,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,9,35,0.2571428571428571
3,20,0.99,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,12,35,0.34285714285714286
3,20,0.99,0.5,0.95,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,1,,,8,35,0.22857142857142856
3,20,0.99,0.5,0.95,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,0,0,0,0,1,,,35,35,1.0
3,25,0.9,0.5,0.95,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,15,35,0.42857142857142855
3,25,0.9,0.5,0.95,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,25,0.9,0.5,0.95,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,13,35,0.37142857142857144
3,25,0.9,0.5,0.95,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,25,0.9,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,1,1,0,1,31.0,3.1,18,31,0.5806451612903226
3,25,0.9,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,25,0.9,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,18,35,0.5142857142857142
3,25,0.9,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,8.0,0.8,8,8,1.0
3,25,0.9,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,9,35,0.2571428571428571
3,25,0.9,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,13,35,0.37142857142857144
3,25,0.9,0.5,0.95,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,1,,,11,35,0.3142857142857143
3,25,0.9,0.5,0.95,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,1,0,0,0,1,,,32,35,0.9142857142857143
3,25,0.95,0.5,0.95,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,10,35,0.2857142857142857
3,25,0.95,0.5,0.95,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
3,25,0.95,0.5,0.95,0.5,4,1,measurement_noise_x_increased,onset,300,295,335,1,-1,1,0,0,0,1,,,11,35,0.3142857142857143
3,25,0.95,0.5,0.95,0.5,4,1,measurement_noise_x_increased,recovery,400,395,435,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,25,0.95,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,onset,500,495,535,1,-1,1,1,1,0,1,32.0,3.2,18,32,0.5625
3,25,0.95,0.5,0.95,0.5,4,2,measurement_noise_xy_decreased,recovery,600,595,635,-1,1,0,1,1,0,1,15.0,1.5,15,15,1.0
3,25,0.95,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,onset,700,695,735,1,-1,1,0,0,0,1,,,15,35,0.42857142857142855
3,25,0.95,0.5,0.95,0.5,4,3,truncated_gaussian_measurement_noise,recovery,800,795,835,-1,1,0,1,1,0,1,9.0,0.9,9,9,1.0
3,25,0.95,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,onset,900,895,935,1,-1,1,0,0,0,1,,,10,35,0.2857142857142857
3,25,0.95,0.5,0.95,0.5,4,4,coordinated_turn_model_mismatch,recovery,1000,995,1035,-1,1,1,0,0,0,1,,,13,35,0.37142857142857144
3,25,0.95,0.5,0.95,0.5,4,5,process_noise_x_increased,onset,1100,1095,1135,1,-1,1,0,0,0,1,,,9,35,0.2571428571428571
3,25,0.95,0.5,0.95,0.5,4,5,process_noise_x_increased,recovery,1300,1295,1335,-1,1,1,0,0,0,1,,,35,35,1.0
3,25,0.98,0.5,0.95,0.5,4,0,measurement_outliers,onset,100,95,135,1,-1,1,0,0,0,1,,,8,35,0.22857142857142856
3,25,0.98,0.5,0.95,0.5,4,0,measurement_outliers,recovery,200,195,235,-1,1,0,1,0,1,0,0.0,0.0,0,0,
