k,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
192,0.775945945945946,0.6625284172622176,0.7530854882604846,0.7592458181579154,0.6156626021320062,0.0540540540540559,0.1094125207581672,0.1142227179154121,0.1108979880780833,0.1051522750017552,0.2051136035366386,0.1061763299449174,0.2105630582226891,0.2157119865319181,0.2827653223586987,15.510300086810568,1.236433701309239,2.9775685365661952,1.5261640597993855
193,0.7737837837837841,0.6614784072275595,0.7549767333227646,0.7553585228734412,0.6146248237347591,0.0540540540540559,0.1092200885269492,0.1142987511728161,0.1123764354318193,0.1053367616446853,0.2064540708585452,0.1061956872133946,0.2105742311118201,0.2166363576725951,0.283911548508966,15.554478695152945,1.236433701309239,2.9775685365661952,1.3814355131627385
194,0.7702702702702706,0.6599774093317731,0.7562185054158529,0.7534526441529014,0.6136846798969947,0.0540540540540559,0.1096345278638735,0.1137739089664449,0.1125652143539966,0.1053896591990762,0.2066748714677982,0.1062128637521737,0.210574488175299,0.2174136031918057,0.28520532673629,15.611025009427372,1.236433701309239,2.9775685365661952,1.2300203515619097
195,0.7921621621621624,0.6608817351588769,0.7587527305982071,0.7540255693147744,0.6152440415729362,0.0540540540540559,0.1094287274278769,0.1138530292067933,0.1127607735879061,0.1054850569084773,0.2070428444463184,0.1067893277276266,0.2110169400890123,0.2168617980270193,0.2844039011271845,13.088697954698471,1.236433701309239,2.9775685365661952,1.1532574811823535
196,0.7937837837837843,0.6620289760966823,0.758388296970114,0.7542362158065774,0.6157159897311525,0.0540540540540559,0.1092364067443793,0.1133573041239226,0.1123434470459934,0.1051939947589407,0.2069061014539447,0.1067656821993209,0.2109937024235929,0.2161259325774597,0.2833528205311279,13.029150785031936,1.236433701309239,2.9775685365661952,0.993054540558398
197,0.7945945945945954,0.6641018768210728,0.7590174124227587,0.7550819632815702,0.6172155868719148,0.0540540540540559,0.1090567806629132,0.1128936894980299,0.1119527710219581,0.1049786697630728,0.2058205728441586,0.1067420088809414,0.2109712875694489,0.2146681522926283,0.2813697328474705,13.00175440695111,1.236433701309239,2.9775685365661952,0.8875253355516205
198,0.7970270270270277,0.665934080620851,0.7597032236582751,0.7551069356793302,0.6184172881573261,0.0540540540540559,0.1088890977794219,0.1130578052969412,0.1121402673366334,0.1050386742497617,0.2042546301328468,0.1067183427038801,0.2109368212460926,0.2133962373807389,0.2796213704894377,12.955936316862283,1.236433701309239,2.9775685365661952,0.78282569099519
199,0.7981081081081084,0.669737640982263,0.7614034165137515,0.75538128864042,0.6211458362551094,0.0540540540540559,0.1087326404421697,0.1138110089821721,0.1123632683524315,0.1053132024090548,0.2015816419447877,0.1066947160145789,0.2109031224140074,0.2106117131998732,0.275896038796652,12.924366309630004,1.236433701309239,2.9775685365661952,0.7068931864858693
200,0.7981081081081087,0.674468478888722,0.7627402029035,0.7568389791772454,0.6247212680893438,0.0540540540540559,0.1085867245544199,0.1144790850291753,0.1131282724613569,0.1057134667476785,0.1991896067560031,0.1066711586300488,0.2108963408575177,0.2071068947807133,0.2712381588340679,12.89200967133428,1.236433701309239,2.9775685365661952,0.6210950216379569
201,0.8000000000000004,0.6779557660438381,0.7636274251953674,0.7560285041974175,0.6268043882638203,0.0540540540540559,0.1084506991952004,0.1156761258329805,0.1138017350383286,0.1061319598090716,0.1962750304739334,0.1066476979152304,0.210877959085921,0.2045420660497512,0.2678188843585615,12.869527002497394,1.236433701309239,2.9775685365661952,0.5875943981664756
202,0.8000000000000004,0.6816810057648348,0.7660676760763954,0.7562603216064013,0.6296592963541608,0.0540540540540559,0.1083239460798298,0.1150644557716001,0.1141212351009418,0.1060949538136674,0.1941758669502425,0.1066243588759923,0.2108602694017174,0.2017842383466641,0.26415702119525,12.855721851920212,1.236433701309239,2.9775685365661952,0.5106315902883087
203,0.7981081081081085,0.6843206823496092,0.7691826758587339,0.7585115356441966,0.633133746357848,0.0540540540540559,0.1082058788817059,0.1144911542402614,0.114217487629995,0.1061188114986095,0.1921400133458695,0.106624780997025,0.2108789382682944,0.19984746714068,0.261576378209538,12.854232096415544,1.236433701309239,2.9775685365661952,0.5143830594137089
204,0.7978378378378385,0.687112560782161,0.7717395191724686,0.7595763734876987,0.636040550694578,0.0540540540540559,0.1080959424362451,0.1144995150965239,0.1143063266336504,0.1061960079722735,0.1896401754125458,0.1066241391329627,0.2108998565001454,0.1977868703112844,0.2588394679997165,12.850795728386434,1.236433701309239,2.9775685365661952,0.5189764479165399
205,0.8216216216216219,0.6890074868251438,0.773069465207763,0.760877281197926,0.6382992685331313,0.054054054054056,0.1079936118469083,0.1150173618282411,0.1149882881100116,0.1064926988288843,0.1880044700565413,0.1066225395848359,0.2109072892119404,0.1964122573031513,0.2569957072514018,9.641646414655677,1.236433701309239,2.9775685365661952,0.5154266621687482
