k,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
398,0.9532432432432436,0.8201139244074485,0.8420339061897663,0.8471775399480758,0.7670618578595643,0.0540540540540561,0.1085807303448973,0.1076598066896096,0.1075192169726278,0.1083010076019888,0.0821513634304222,0.1066602187234026,0.2110128548811629,0.0958342263142675,0.1255957104201028,1.9018404769452335,1.236433701309239,2.9775685365661952,0.5253940920399982
399,0.954864864864865,0.8197025097849402,0.8410376453720662,0.8472900451960312,0.7664292749562882,0.0540540540540561,0.1084526939391295,0.1075910873242134,0.1074601335284364,0.1082030168626472,0.0818880381775851,0.1066604477128844,0.2110128548811629,0.0962214510128067,0.1260711432454948,1.8949385490107835,1.236433701309239,2.9775685365661952,0.5643540921211063
400,0.9543243243243242,0.8197372748879062,0.8422752809066723,0.8459201067644027,0.7665371957736932,0.0540540540540561,0.1083324101145361,0.1075268303549069,0.1080049200772717,0.1082647382649956,0.0811445394656944,0.1066606598301626,0.2110128548811629,0.0962598528373857,0.1260965200548262,1.891891338249672,1.236433701309239,2.9775685365661952,0.5666615448801836
401,0.9545945945945946,0.8176429042428203,0.8435298641054741,0.8461366019669849,0.7661588396766078,0.0540540540540561,0.1088195372876036,0.1074667806691465,0.1079145323956908,0.1084679871472458,0.0817929537724528,0.106660856319772,0.2110128548811629,0.0975598585102664,0.1279473271133779,1.8904327508005705,1.236433701309239,2.9775685365661952,0.5784044949319798
402,0.9554054054054052,0.817711762397562,0.8443715652085857,0.847239561351296,0.767024069414126,0.0540540540540561,0.1086749006786849,0.1074106935344192,0.1078297286704164,0.1084483020846914,0.0827479908369592,0.1066610383342525,0.2110128548811629,0.0975876100636424,0.1279507872630956,1.898634216032201,1.236433701309239,2.9775685365661952,0.5587852571102131
403,0.9551351351351351,0.8191266459657898,0.844388547757942,0.8499786798833149,0.7688902196409806,0.0540540540540561,0.1085391030335745,0.1073583346786795,0.1077502280848079,0.1084540634384697,0.0824311620136361,0.1066612069409778,0.2110128548811629,0.0965923936731351,0.1266038025174226,1.8927673654912127,1.236433701309239,2.9775685365661952,0.5683554495637759
404,0.954054054054054,0.8201287507407836,0.8456178454692035,0.8494751089005639,0.7698738716919293,0.0540540540540561,0.1084117151644474,0.1073094803014967,0.1082756353597456,0.1085006451135202,0.081900059518907,0.1066613631284718,0.2110128548811629,0.0959046427814218,0.1256653916769921,1.9064558063746784,1.236433701309239,2.9775685365661952,0.5395007959665369
405,0.9535135135135137,0.8205338480404067,0.844057959747248,0.8498727061249653,0.7694854348743023,0.0540540540540561,0.108292314359383,0.1072639170216758,0.1081671753446866,0.1083845908077411,0.0813623560371961,0.1066615078122535,0.2110128548811629,0.095668799533273,0.1253199947799015,1.9103775728979249,1.236433701309239,2.9775685365661952,0.5823988265454966
406,0.9543243243243243,0.8211363150525547,0.8445435981982026,0.8506699020895513,0.7702971524807911,0.0540540540540561,0.1081804863782982,0.1072214417676141,0.1080653896649224,0.1083479542584275,0.0808595340427122,0.1066616418402472,0.2110128548811629,0.0952739244651064,0.124773441758296,1.916687262831512,1.236433701309239,2.9775685365661952,0.5912651878370818
407,0.9548648648648652,0.8216527498603803,0.8449926137397017,0.850132924692059,0.7704629696821417,0.0540540540540561,0.1080758271291916,0.1071818616169308,0.1079699469569647,0.1082778299520975,0.0811811622557708,0.1066617659977858,0.2110128548811629,0.0949453671985288,0.1243093365750238,1.9253773360601405,1.236433701309239,2.9775685365661952,0.6123570151311646
408,0.9543243243243248,0.82188419754799,0.8453701279938517,0.8501215224294698,0.7707555183712418,0.0540540540540561,0.1085779774294597,0.1071449935919446,0.1078805221824175,0.1084642571760309,0.0812902977808728,0.1066618810122468,0.2110128548811629,0.094484688668061,0.1238268137372798,1.9452888571142504,1.236433701309239,2.9775685365661952,0.6052164814434168
409,0.9543243243243248,0.8223208400125748,0.8462644911741125,0.8503106292518691,0.7713777219217703,0.0540540540540561,0.1084477308869566,0.1071106644174809,0.1077967979308253,0.1084268694989315,0.0822418807275158,0.1066619875573379,0.2110128548811629,0.0942243753883079,0.1234552945439472,1.9484296930533176,1.236433701309239,2.9775685365661952,0.5851076234114921
410,0.9529729729729736,0.8219954296295607,0.8464774457478633,0.8513742829546349,0.7717419463662045,0.0540540540540561,0.1083256886673526,0.1070787102472377,0.1077184655041321,0.1083970196600764,0.0816912485012478,0.1066620862570684,0.2110128548811629,0.0945403880088038,0.1238417260367629,1.956116360035383,1.236433701309239,2.9775685365661952,0.5728317787640352
411,0.9537837837837844,0.8221768206935295,0.8483628202534212,0.850262192156087,0.7721246879761567,0.0540540540540561,0.1082114184943876,0.1070489763646024,0.1076452257974251,0.1083534957681193,0.0817171247128655,0.1066621776894216,0.2110128548811629,0.0944777920345943,0.1237174700592771,1.961934964902985,1.236433701309239,2.9775685365661952,0.5789377908135782
412,0.9529729729729736,0.8221394348794889,0.8484505893825837,0.8508141490958114,0.7724798504073297,0.0540540540540561,0.1081044999881656,0.1076213502438144,0.1075767899920334,0.1084432052352293,0.0823182469680725,0.1066622623897579,0.2110128548811629,0.0945629928604449,0.1238083151264277,1.9769231770183824,1.236433701309239,2.9775685365661952,0.5812161066238338
413,0.9527027027027032,0.8246150537413414,0.8487217804536074,0.8504875588679576,0.7737231431647428,0.0540540540540561,0.1080045258469102,0.1075568680043058,0.1080492639168029,0.1084961589809721,0.0817224881045228,0.1066623408539639,0.2110128548811629,0.092723498018568,0.1213826833352035,1.9923670571454943,1.236433701309239,2.9775685365661952,0.5614234795740161
414,0.9524324324324333,0.8252807603858371,0.8483132233890608,0.8492280583367027,0.7732370430841984,0.0540540540540561,0.1079111027762688,0.107496367962346,0.1079554773260688,0.1083706820024129,0.0820106316203614,0.106662413541367,0.2110128548811629,0.092272888405567,0.1207636882260284,1.985955901388116,1.236433701309239,2.9775685365661952,0.5675502289867693
415,0.9516216216216224,0.8244622861285879,0.8490483783312623,0.8498089195516006,0.7732951657988748,0.0540540540540561,0.1083834441832684,0.1074396486628198,0.1078675370587009,0.1085607329026775,0.0821422231545658,0.1066624808774367,0.2110128548811629,0.0926691069312969,0.1213459917797779,1.9863062055174037,1.236433701309239,2.9775685365661952,0.5696796862914615
416,0.9505405405405416,0.8249569259772542,0.8474390348469055,0.8507613343781695,0.7734199074283,0.0540540540540561,0.1082661949149821,0.1079865468149418,0.1077851425218141,0.1086120202208099,0.0822523960332834,0.1066625432562824,0.2110128548811629,0.0923578154396704,0.1209099765652542,1.9959327446690884,1.236433701309239,2.9775685365661952,0.5629135751188458
417,0.9513513513513524,0.8257770683804908,0.8472253459162775,0.8507071747619784,0.7736981577751605,0.0540540540540561,0.1081563675918599,0.1078980446452156,0.1077080004569757,0.1085257618399759,0.0815110525582257,0.1066626010429693,0.2110128548811629,0.0917830001492375,0.1201447478235789,1.990789413680016,1.236433701309239,2.9775685365661952,0.5512984266391409
418,0.9516216216216226,0.824987774667234,0.8479217232200515,0.851640759855178,0.773974481141016,0.0540540540540561,0.1080535653175182,0.1078149242905577,0.1076358258785804,0.1085017225967017,0.0817846218660183,0.1066626545756615,0.2110128548811629,0.0924396102127007,0.120985442674007,1.979399002474908,1.236433701309239,2.9775685365661952,0.563708658696996
419,0.951081081081082,0.8253106098940686,0.8481158490597817,0.8516064125843189,0.7742075792056897,0.0540540540540561,0.1079574031622529,0.1077369265570821,0.1075683428334741,0.1084355904392242,0.0809446053954159,0.1066627041676065,0.2110128548811629,0.0922385030260377,0.120710688524805,1.983354302866784,1.236433701309239,2.9775685365661952,0.5495020724321369
420,0.9518918918918928,0.8265329239297767,0.8486591411461017,0.8514242915348728,0.7750796253448036,0.0540540540540561,0.1078675090482393,0.1076637961302129,0.1081053183790935,0.108518826841793,0.0801201261371741,0.1066627501089721,0.2110128548811629,0.0913653245491012,0.1195333215461034,1.991344877261378,1.236433701309239,2.9775685365661952,0.551013918339341
421,0.9518918918918928,0.8245198297288456,0.8492925658136217,0.8507790964412503,0.7741711393781969,0.0540540540540561,0.1083835578128516,0.1075952827237965,0.1080076698059072,0.108686903368535,0.0806392589694561,0.1066627926685513,0.2110128548811629,0.0925956478102796,0.1212883913647282,2.0006529324027365,1.236433701309239,2.9775685365661952,0.5041453319527459
422,0.951081081081082,0.8249598621714935,0.850374505453162,0.8496741673257698,0.7743110320440252,0.0540540540540561,0.1082663784797512,0.1075311420563273,0.1079161188609668,0.1086057279793333,0.0806396642167694,0.1066628320953347,0.2110128548811629,0.0923327142173734,0.120906948588631,2.002310734826602,1.236433701309239,2.9775685365661952,0.5274564270324206
423,0.9502702702702708,0.8257519034856731,0.8503247874207923,0.8491644014830736,0.7744621533037374,0.0540540540540561,0.1081566084983847,0.1074711366630362,0.1078303503089515,0.1085138175519326,0.0807943970654685,0.1066628686199745,0.2110128548811629,0.0917921102490597,0.1201697922651342,2.006074139290246,1.236433701309239,2.9775685365661952,0.5263947065246519
424,0.950270270270271,0.823388990181932,0.8504465894751246,0.8488391811901507,0.7732895074731556,0.0540540540540561,0.1085678971912967,0.1074150365544245,0.1077500569255204,0.1086341040204236,0.0803408755034282,0.1066629024561332,0.2110128548811629,0.0933397506841715,0.1223270612224196,2.004259129701208,1.236433701309239,2.9775685365661952,0.523629845501535
425,0.9500000000000006,0.8245634969911937,0.8507425621465802,0.8480234208024129,0.7735205169316345,0.0540540540540561,0.1084392296418129,0.1073626197330597,0.1076749404182082,0.1085377073402197,0.0800684441972237,0.1066629338017378,0.2110128548811629,0.0925331968319377,0.1212168881878998,2.0075221089892747,1.236433701309239,2.9775685365661952,0.530824590398609
426,0.951351351351352,0.8250764432952745,0.8510461378778783,0.8478257266933343,0.7737321762350235,0.0540540540540561,0.1083185536246698,0.1073136725811665,0.1076047121691075,0.1084678537160627,0.0805571908805962,0.1066629628401386,0.2110128548811629,0.092219145042857,0.1207642798923904,1.99888713431672,1.236433701309239,2.9775685365661952,0.5307899408403578
427,0.9516216216216222,0.8264040247563407,0.849852993862744,0.8487022948213556,0.7743602643835775,0.0540540540540561,0.1082054622246175,0.1078680235150186,0.1075390938129897,0.1085367451174453,0.0791523247894467,0.106662989741184,0.2110128548811629,0.0912748100126445,0.1194932441313507,2.0009137033550277,1.236433701309239,2.9775685365661952,0.5426257870651969
428,0.9505405405405412,0.8251522351866963,0.8496418948668857,0.8488142846750606,0.7736569596027623,0.0540540540540561,0.1080995578713955,0.1077866499299951,0.1074778176652574,0.1084560261514413,0.0796193253797773,0.1066630146622147,0.2110128548811629,0.0922948996701021,0.1207979858776058,1.99784968893656,1.236433701309239,2.9775685365661952,0.5722037851960757
